Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: ,Spreadsheet: randomise,Manipulation: Spreadsheet
1,1728500935658,09/10/2024 19:08:55,1728475735658,-7,09/10/2024 05:08:55,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728500943938,09/10/2024 19:09:03,1728475743938,-7,09/10/2024 05:09:03,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),1,instructions,Screen 1,1x4yic,1,continue,,0,0,0,8290.29999999702,8284.2,8290.29999999702,1,0,0,0,,Click To Continue,Continue Button,2,object-30,instructions,,,,,,,
3,1728500946932,09/10/2024 19:09:06,1728475746932,-7,09/10/2024 05:09:06,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),1,instructions,Screen 2,1xhd4m,2,timedOut,,3000.2999999999993,2999.7999999999993,3000.2999999999993,3000.2999999999993,2999.7999999999993,3000.2999999999993,1,3000.2999999999993,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1728500947291,09/10/2024 19:09:07,1728475747291,-7,09/10/2024 05:09:07,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),1,image,Screen 4,4bf4ft,1,response,F,359.19999998807907,354.09999999999854,359.19999998807907,359.19999998807907,354.09999999999854,359.19999998807907,0,359.19999998807907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,fde1832ad64ad2101e5e387e3143908f.jpg,,1,
5,1728500947932,09/10/2024 19:09:07,1728475747932,-7,09/10/2024 05:09:07,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),1,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999940395,999.7999999999993,1000.0999999940395,1000.0999999940395,999.7999999999993,1000.0999999940395,0,1000.0999999940395,0,0,,Time Limit,screen,0,screen,image,,filler,J,fde1832ad64ad2101e5e387e3143908f.jpg,,1,
6,1728500948335,09/10/2024 19:09:08,1728475748335,-7,09/10/2024 05:09:08,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),1,image,Screen 5,nseref,2,continue,,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,1,402.7999999999993,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,fde1832ad64ad2101e5e387e3143908f.jpg,,1,
7,1728500948841,09/10/2024 19:09:08,1728475748841,-7,09/10/2024 05:09:08,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),2,image,Screen 4,4bf4ft,1,response,F,506.8999999999978,500,506.8999999999978,506.8999999999978,500,506.8999999999978,0,506.8999999999978,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,972fb942db7626855284740dbe9e1f47.jpg,,1,
8,1728500949335,09/10/2024 19:09:09,1728475749335,-7,09/10/2024 05:09:09,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),2,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999910608,1000,1000.2999999910608,1000.2999999910608,1000,1000.2999999910608,0,1000.2999999910608,0,0,,Time Limit,screen,0,screen,image,,filler,J,972fb942db7626855284740dbe9e1f47.jpg,,1,
9,1728500949737,09/10/2024 19:09:09,1728475749737,-7,09/10/2024 05:09:09,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),2,image,Screen 5,nseref,2,continue,,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,1,402.8000000000029,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,972fb942db7626855284740dbe9e1f47.jpg,,1,
10,1728500950157,09/10/2024 19:09:10,1728475750157,-7,09/10/2024 05:09:10,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),3,image,Screen 4,4bf4ft,1,response,F,419.99999999105785,416.5,419.99999999105785,419.99999999105785,416.5,419.99999999105785,0,419.99999999105785,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,51d53cc6937b0273cf520a39f6ee3aac.jpg,,1,
11,1728500950737,09/10/2024 19:09:10,1728475750737,-7,09/10/2024 05:09:10,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),3,image,Screen 4,4bf4ft,1,timedOut,,999.9999999910578,999.7999999999993,999.9999999910578,999.9999999910578,999.7999999999993,999.9999999910578,0,999.9999999910578,0,0,,Time Limit,screen,0,screen,image,,filler,J,51d53cc6937b0273cf520a39f6ee3aac.jpg,,1,
12,1728500951140,09/10/2024 19:09:11,1728475751140,-7,09/10/2024 05:09:11,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),3,image,Screen 5,nseref,2,continue,,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,1,402.7000000000007,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,51d53cc6937b0273cf520a39f6ee3aac.jpg,,1,
13,1728500951556,09/10/2024 19:09:11,1728475751556,-7,09/10/2024 05:09:11,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),4,image,Screen 4,4bf4ft,1,response,F,416.09999999999854,409.6999999999971,416.09999999999854,416.09999999999854,409.6999999999971,416.09999999999854,0,416.09999999999854,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,3bd7160a76965b5288a75d7b5764a9af.jpg,,2,
14,1728500952140,09/10/2024 19:09:12,1728475752140,-7,09/10/2024 05:09:12,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),4,image,Screen 4,4bf4ft,1,timedOut,,1000.0999999999985,1000,1000.0999999999985,1000.0999999999985,1000,1000.0999999999985,0,1000.0999999999985,0,0,,Time Limit,screen,0,screen,image,,window,J,3bd7160a76965b5288a75d7b5764a9af.jpg,,2,
15,1728500952542,09/10/2024 19:09:12,1728475752542,-7,09/10/2024 05:09:12,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),4,image,Screen 5,nseref,2,continue,,402.6999999999971,402.6999999999971,402.6999999999971,402.6999999999971,402.6999999999971,402.6999999999971,1,402.6999999999971,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,3bd7160a76965b5288a75d7b5764a9af.jpg,,2,
16,1728500953134,09/10/2024 19:09:13,1728475753134,-7,09/10/2024 05:09:13,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),5,image,Screen 4,4bf4ft,1,response,F,590.2000000000044,583.3000000000029,590.2000000000044,590.2000000000044,583.3000000000029,590.2000000000044,0,590.2000000000044,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,ffae6b854145e6d36e5b5e07904bcae3.jpg,,2,
17,1728500953543,09/10/2024 19:09:13,1728475753543,-7,09/10/2024 05:09:13,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),5,image,Screen 4,4bf4ft,1,timedOut,,1000.6999999970212,1000,1000.6999999970212,1000.6999999970212,1000,1000.6999999970212,0,1000.6999999970212,0,0,,Time Limit,screen,0,screen,image,,window,J,ffae6b854145e6d36e5b5e07904bcae3.jpg,,2,
18,1728500953945,09/10/2024 19:09:13,1728475753945,-7,09/10/2024 05:09:13,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),5,image,Screen 5,nseref,2,continue,,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,1,402.8000000000029,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,ffae6b854145e6d36e5b5e07904bcae3.jpg,,2,
19,1728500954366,09/10/2024 19:09:14,1728475754366,-7,09/10/2024 05:09:14,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),6,image,Screen 4,4bf4ft,1,response,F,421.09999999999854,416.59999999999854,421.09999999999854,421.09999999999854,416.59999999999854,421.09999999999854,0,421.09999999999854,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,window,J,2c69023e250595976996f3d786cc6227.jpg,,2,
20,1728500954945,09/10/2024 19:09:14,1728475754945,-7,09/10/2024 05:09:14,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),6,image,Screen 4,4bf4ft,1,timedOut,,1000.1999999940381,999.7999999999993,1000.1999999940381,1000.1999999940381,999.7999999999993,1000.1999999940381,0,1000.1999999940381,0,0,,Time Limit,screen,0,screen,image,,window,J,2c69023e250595976996f3d786cc6227.jpg,,2,
21,1728500955348,09/10/2024 19:09:15,1728475755348,-7,09/10/2024 05:09:15,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),6,image,Screen 5,nseref,2,continue,,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,1,402.7999999999993,0,0,,Fixation Timing,Fixation,1,object-45,image,,window,J,2c69023e250595976996f3d786cc6227.jpg,,2,
22,1728500955732,09/10/2024 19:09:15,1728475755732,-7,09/10/2024 05:09:15,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),7,image,Screen 4,4bf4ft,1,response,F,384.69999998807907,381.90000000000146,384.69999998807907,384.69999998807907,381.90000000000146,384.69999998807907,1,384.69999998807907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,target,F,NegMidNonsoc_20.jpg,,,
23,1728500956348,09/10/2024 19:09:16,1728475756348,-7,09/10/2024 05:09:16,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),7,image,Screen 4,4bf4ft,1,timedOut,,1000.3999999910593,999.9000000000015,1000.3999999910593,1000.3999999910593,999.9000000000015,1000.3999999910593,0,1000.3999999910593,0,0,,Time Limit,screen,0,screen,image,,target,F,NegMidNonsoc_20.jpg,,,
24,1728500956751,09/10/2024 19:09:16,1728475756751,-7,09/10/2024 05:09:16,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),7,image,Screen 5,nseref,2,continue,,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,1,402.7999999999993,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,NegMidNonsoc_20.jpg,,,
25,1728500957750,09/10/2024 19:09:17,1728475757750,-7,09/10/2024 05:09:17,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),8,image,Screen 4,4bf4ft,1,timedOut,,1000.099999997019,999.8999999999978,1000.099999997019,1000.099999997019,999.8999999999978,1000.099999997019,0,1000.099999997019,0,0,,Time Limit,screen,0,screen,image,,target,F,NegMidNonsoc_20.jpg,,,
26,1728500958153,09/10/2024 19:09:18,1728475758153,-7,09/10/2024 05:09:18,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),8,image,Screen 5,nseref,2,continue,,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,1,402.7000000000007,0,0,,Fixation Timing,Fixation,1,object-45,image,,target,F,NegMidNonsoc_20.jpg,,,
27,1728500958564,09/10/2024 19:09:18,1728475758564,-7,09/10/2024 05:09:18,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),9,image,Screen 4,4bf4ft,1,response,F,411.59999999106003,409.7000000000007,411.59999999106003,411.59999999106003,409.7000000000007,411.59999999106003,0,411.59999999106003,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,6e0573a344b160956a20e9912b8fd97e.jpg,,1,
28,1728500959153,09/10/2024 19:09:19,1728475759153,-7,09/10/2024 05:09:19,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),9,image,Screen 4,4bf4ft,1,timedOut,,999.9999999970205,999.9000000000015,999.9999999970205,999.9999999970205,999.9000000000015,999.9999999970205,0,999.9999999970205,0,0,,Time Limit,screen,0,screen,image,,filler,J,6e0573a344b160956a20e9912b8fd97e.jpg,,1,
29,1728500959556,09/10/2024 19:09:19,1728475759556,-7,09/10/2024 05:09:19,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),9,image,Screen 5,nseref,2,continue,,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,402.7999999999993,1,402.7999999999993,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,6e0573a344b160956a20e9912b8fd97e.jpg,,1,
30,1728500959948,09/10/2024 19:09:19,1728475759948,-7,09/10/2024 05:09:19,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),10,image,Screen 4,4bf4ft,1,response,F,392.09999999403954,388.90000000000146,392.09999999403954,392.09999999403954,388.90000000000146,392.09999999403954,0,392.09999999403954,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,ff775e0aab0fac9ed6f2cda33af71491.jpg,,1,
31,1728500960556,09/10/2024 19:09:20,1728475760556,-7,09/10/2024 05:09:20,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),10,image,Screen 4,4bf4ft,1,timedOut,,1000.2999999970198,1000,1000.2999999970198,1000.2999999970198,1000,1000.2999999970198,0,1000.2999999970198,0,0,,Time Limit,screen,0,screen,image,,filler,J,ff775e0aab0fac9ed6f2cda33af71491.jpg,,1,
32,1728500960958,09/10/2024 19:09:20,1728475760958,-7,09/10/2024 05:09:20,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),10,image,Screen 5,nseref,2,continue,,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,402.7000000000007,1,402.7000000000007,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,ff775e0aab0fac9ed6f2cda33af71491.jpg,,1,
33,1728500961314,09/10/2024 19:09:21,1728475761314,-7,09/10/2024 05:09:21,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),11,image,Screen 4,4bf4ft,1,response,F,353.99999999999636,347.09999999999854,353.99999999999636,353.99999999999636,347.09999999999854,353.99999999999636,0,353.99999999999636,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,fe008d327e26279951e9b863aa0a010e.jpg,,1,
34,1728500961959,09/10/2024 19:09:21,1728475761959,-7,09/10/2024 05:09:21,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),11,image,Screen 4,4bf4ft,1,timedOut,,1000.099999997019,999.8999999999978,1000.099999997019,1000.099999997019,999.8999999999978,1000.099999997019,0,1000.099999997019,0,0,,Time Limit,screen,0,screen,image,,filler,J,fe008d327e26279951e9b863aa0a010e.jpg,,1,
35,1728500962361,09/10/2024 19:09:22,1728475762361,-7,09/10/2024 05:09:22,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),11,image,Screen 5,nseref,2,continue,,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,1,402.8000000000029,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,fe008d327e26279951e9b863aa0a010e.jpg,,1,
36,1728500962670,09/10/2024 19:09:22,1728475762670,-7,09/10/2024 05:09:22,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),12,image,Screen 4,4bf4ft,1,response,F,309.3999999970183,305.3999999999978,309.3999999970183,309.3999999970183,305.3999999999978,309.3999999970183,0,309.3999999970183,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,NeutMidNonsoc_4.jpg,,1,
37,1728500963361,09/10/2024 19:09:23,1728475763361,-7,09/10/2024 05:09:23,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),12,image,Screen 4,4bf4ft,1,timedOut,,999.9999999910578,999.7999999999956,999.9999999910578,999.9999999910578,999.7999999999956,999.9999999910578,0,999.9999999910578,0,0,,Time Limit,screen,0,screen,image,,filler,J,NeutMidNonsoc_4.jpg,,1,
38,1728500963764,09/10/2024 19:09:23,1728475763764,-7,09/10/2024 05:09:23,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),12,image,Screen 5,nseref,2,continue,,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,402.8000000000029,1,402.8000000000029,0,0,,Fixation Timing,Fixation,1,object-45,image,,filler,J,NeutMidNonsoc_4.jpg,,1,
39,1728500964138,09/10/2024 19:09:24,1728475764138,-7,09/10/2024 05:09:24,187004,3,task-5hh6,repeat-3dmk#2,40526671,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,SustAtt Task (Clone),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,stim set 2 (50 targs + skips),stim set 2 (50 targs + skips),13,image,Screen 4,4bf4ft,1,response,F,374.29999999701977,368,374.29999999701977,374.29999999701977,368,374.29999999701977,0,374.29999999701977,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,,filler,J,df60bae8cbd8cace28914a121d5db727.jpg,,1,
