Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1731524614220,13/11/2024 19:03:34,1731506614220,-5,13/11/2024 09:03:34,187004,8,questionnaire-nzx6,,41320857,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1731524657363,13/11/2024 19:04:17,1731506657363,-5,13/11/2024 09:04:17,187004,8,questionnaire-nzx6,,41320857,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1731524657363,13/11/2024 19:04:17,1731506657363,-5,13/11/2024 09:04:17,187004,8,questionnaire-nzx6,,41320857,BLIND,12063932,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1440x900,1401x668,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,43092,,,,
1,1731524613519,13/11/2024 19:03:33,1731506613519,-5,13/11/2024 09:03:33,187004,8,questionnaire-nzx6,,41320861,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1731524620953,13/11/2024 19:03:40,1731506620953,-5,13/11/2024 09:03:40,187004,8,questionnaire-nzx6,,41320861,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1731524620954,13/11/2024 19:03:40,1731506620954,-5,13/11/2024 09:03:40,187004,8,questionnaire-nzx6,,41320861,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,7399,,,,
1,1731524628751,13/11/2024 19:03:48,1731506628751,-5,13/11/2024 09:03:48,187004,8,questionnaire-nzx6,,41320874,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1731524634226,13/11/2024 19:03:54,1731506634226,-5,13/11/2024 09:03:54,187004,8,questionnaire-nzx6,,41320874,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1731524634226,13/11/2024 19:03:54,1731506634226,-5,13/11/2024 09:03:54,187004,8,questionnaire-nzx6,,41320874,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,5440,,,,
1,1731524713502,13/11/2024 19:05:13,1731503113502,-6,13/11/2024 07:05:13,187004,8,questionnaire-nzx6,,41320960,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1731524758903,13/11/2024 19:05:58,1731503158903,-6,13/11/2024 07:05:58,187004,8,questionnaire-nzx6,,41320960,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1731524758903,13/11/2024 19:05:58,1731503158903,-6,13/11/2024 07:05:58,187004,8,questionnaire-nzx6,,41320960,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,45202,,,,
1,1731524747491,13/11/2024 19:05:47,1731495947491,-8,13/11/2024 03:05:47,187004,8,questionnaire-nzx6,,41320988,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1731524752288,13/11/2024 19:05:52,1731495952288,-8,13/11/2024 03:05:52,187004,8,questionnaire-nzx6,,41320988,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1731524752288,13/11/2024 19:05:52,1731495952288,-8,13/11/2024 03:05:52,187004,8,questionnaire-nzx6,,41320988,BLIND,12063966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1223x816,612x672,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,4751,,,,
